TimePeriod,GeoType,GeoID,GeoRank,Geography,Asian alone (percent),Black alone (percent),Hispanic alone (percent),Non-white (percent),Total population,White alone (percent)
2008-12,NTA2010,4743,8,Midwood,9.8,5.0,6.4,22.5,"51,514",77.5
2008-12,NTA2010,4744,8,Madison,21.2,1.0,6.7,29.8,"40,001",70.2
2008-12,NTA2010,4745,8,Georgetown-Marine Park-Bergen Beach-Mill Basin,4.7,11.6,8.6,26.9,"48,351",73.1
2008-12,NTA2010,4746,8,Ocean Parkway South,3.9,0.7,8.6,14.4,"19,541",85.6
2008-12,NTA2010,4750,8,Canarsie,2.7,82.2,8.6,94.5,"86,160",5.5
2008-12,NTA2010,4758,8,Flatlands,2.7,70.1,7.9,82.6,"70,872",17.4
2008-12,NTA2010,4760,8,Prospect Lefferts Gardens-Wingate,2.0,75.5,10.1,89.7,"69,397",10.3
2008-12,NTA2010,4761,8,Crown Heights North,2.1,73.6,11.6,89.2,"100,130",10.8
2008-12,NTA2010,4763,8,Crown Heights South,1.4,63.5,7.6,74.0,"41,243",26.0
2008-12,NTA2010,4764,8,Prospect Heights,7.0,27.3,12.3,50.0,"20,449",50.0
2008-12,NTA2010,4768,8,Fort Greene,8.4,41.8,18.9,73.4,"26,982",26.6
2008-12,NTA2010,4769,8,Clinton Hill,5.2,39.3,16.3,64.4,"36,413",35.6
2008-12,NTA2010,4772,8,Williamsburg,0.1,2.4,11.5,14.6,"32,828",85.4
2008-12,NTA2010,4773,8,North Side-South Side,4.4,3.0,37.3,47.1,"46,070",52.9
2008-12,NTA2010,4775,8,Bedford,2.7,50.7,18.7,73.9,"70,095",26.1
2008-12,NTA2010,4776,8,Greenpoint,5.0,0.8,15.0,23.7,"31,522",76.3
2008-12,NTA2010,4777,8,Bushwick North,5.9,8.5,75.0,90.4,"61,817",9.6
2008-12,NTA2010,4778,8,Bushwick South,2.2,27.1,60.0,90.8,"71,247",9.2
2008-12,NTA2010,4779,8,Ocean Hill,0.5,76.2,19.3,98.2,"31,831",1.8
2008-12,NTA2010,4781,8,Brownsville,1.1,78.2,18.7,99.3,"55,412",0.7
2008-12,NTA2010,4782,8,East New York,1.8,66.9,28.1,98.3,"91,956",1.7
2008-12,NTA2010,4783,8,Cypress Hills-City Line,7.3,23.9,61.1,94.3,"47,526",5.7
2008-12,NTA2010,4785,8,East New York (Pennsylvania Ave),0.8,67.5,29.2,98.5,"29,854",1.5
2008-12,NTA2010,4788,8,Borough Park,12.2,0.6,10.4,23.5,"106,203",76.5
2008-12,NTA2010,4790,8,East Williamsburg,11.8,8.8,33.0,54.8,"33,155",45.2
2008-12,NTA2010,4791,8,East Flatbush-Farragut,1.0,88.9,6.2,98.0,"52,657",2.0
2008-12,NTA2010,4793,8,Starrett City,2.5,45.2,21.0,70.7,"12,822",29.3
2008-12,NTA2010,4795,8,Erasmus,2.9,84.3,9.9,99.0,"29,933",1.0
2008-12,NTA2010,4796,8,Rugby-Remsen Village,1.7,91.0,4.7,98.8,"56,277",1.2
2008-12,NTA2010,6101,8,Marble Hill-Inwood,1.3,7.7,75.2,86.3,"50,358",13.7
2008-12,NTA2010,6103,8,Central Harlem North-Polo Grounds,2.7,63.8,22.7,92.4,"78,193",7.6
2008-12,NTA2010,6104,8,Hamilton Heights,1.5,33.5,49.5,87.4,"51,527",12.6
2008-12,NTA2010,6106,8,Manhattanville,3.5,29.0,55.8,91.2,"23,845",8.8
2008-12,NTA2010,6109,8,Morningside Heights,14.3,11.7,22.8,52.1,"54,326",47.9
2008-12,NTA2010,6111,8,Central Harlem South,3.9,56.6,18.8,82.2,"46,694",17.8
2008-12,NTA2010,6112,8,Upper West Side,6.4,8.3,14.9,32.2,"135,718",67.8
2008-12,NTA2010,6113,8,Hudson Yards-Chelsea-Flatiron-Union Square,11.8,5.2,15.4,35.8,"69,299",64.2
2008-12,NTA2010,6114,8,Lincoln Square,10.6,3.3,10.9,27.2,"60,205",72.8
2008-12,NTA2010,6115,8,Clinton,13.6,6.0,20.2,42.1,"42,931",57.9
2008-12,NTA2010,6117,8,Midtown-Midtown South,17.4,4.2,7.1,31.8,"28,228",68.2
2008-12,NTA2010,6119,8,Turtle Bay-East Midtown,14.2,2.1,6.0,24.1,"48,393",75.9
2008-12,NTA2010,6120,8,Murray Hill-Kips Bay,13.8,4.3,10.1,30.3,"49,515",69.7
2008-12,NTA2010,6121,8,Gramercy,10.9,2.7,6.5,22.7,"26,075",77.3
2008-12,NTA2010,6122,8,East Village,14.5,5.6,11.9,34.6,"43,755",65.4
2008-12,NTA2010,6123,8,West Village,8.6,1.7,5.8,19.4,"67,185",80.6
2008-12,NTA2010,6124,8,SoHo-TriBeCa-Civic Center-Little Italy,23.2,2.1,5.5,34.2,"40,059",65.8
2008-12,NTA2010,6125,8,Battery Park City-Lower Manhattan,19.0,3.0,9.7,34.6,"37,506",65.4
2008-12,NTA2010,6127,8,Chinatown,64.5,3.9,12.7,84.1,"46,550",15.9
2008-12,NTA2010,6128,8,Lower East Side,25.8,8.9,38.8,76.1,"74,243",23.9
2008-12,NTA2010,6131,8,Lenox Hill-Roosevelt Island,10.7,4.4,7.1,24.5,"81,378",75.5
2008-12,NTA2010,6132,8,Yorkville,9.1,3.0,9.1,23.1,"77,676",76.9
2008-12,NTA2010,6133,8,East Harlem South,9.9,25.1,44.0,81.5,"59,794",18.5
2008-12,NTA2010,6134,8,East Harlem North,3.6,34.8,51.7,91.6,"60,465",8.4
2008-12,NTA2010,6135,8,Washington Heights North,2.9,4.7,65.4,74.1,"71,085",25.9
2008-12,NTA2010,6136,8,Washington Heights South,2.7,12.1,72.1,89.2,"89,551",10.8
2008-12,NTA2010,6140,8,Upper East Side-Carnegie Hill,5.4,1.3,5.0,13.5,"58,834",86.5
2008-12,NTA2010,6150,8,Stuyvesant Town-Cooper Village,16.4,4.9,6.0,29.8,"21,864",70.2
2008-12,NTA2010,8101,8,South Jamaica,6.3,67.5,16.9,99.4,"36,864",0.6
2008-12,NTA2010,8102,8,Springfield Gardens North,1.7,89.3,7.2,98.6,"26,959",1.4
2008-12,NTA2010,8103,8,Springfield Gardens South-Brookville,1.5,86.4,8.0,98.1,"19,901",1.9
2008-12,NTA2010,8105,8,Rosedale,3.9,84.3,6.0,95.8,"28,201",4.2
2008-12,NTA2010,8106,8,Jamaica Estates-Holliswood,30.2,25.8,15.3,76.1,"25,067",23.9
2008-12,NTA2010,8107,8,Hollis,12.9,62.6,12.2,96.6,"21,520",3.4
2008-12,NTA2010,8108,8,St. Albans,1.5,88.2,6.2,98.6,"51,098",1.4
2008-12,NTA2010,8110,8,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,1.5,7.1,12.7,22.5,"29,543",77.5
2008-12,NTA2010,8112,8,Hammels-Arverne-Edgemere,2.7,55.2,25.7,86.3,"35,500",13.7
2008-12,NTA2010,8115,8,Far Rockaway-Bayswater,1.9,43.6,25.1,73.3,"50,294",26.7
2008-12,NTA2010,8117,8,Forest Hills,24.4,2.6,12.3,41.5,"84,694",58.5
2008-12,NTA2010,8118,8,Rego Park,32.0,2.5,17.0,55.1,"27,500",44.9
2008-12,NTA2010,8119,8,Glendale,3.0,0.9,35.2,40.2,"31,750",59.8
2008-12,NTA2010,8120,8,Ridgewood,7.8,1.6,51.1,61.4,"70,166",38.6
2008-12,NTA2010,8121,8,Middle Village,6.8,1.0,16.8,25.2,"39,062",74.8
2008-12,NTA2010,8122,8,Flushing,66.7,3.8,15.8,90.5,"69,382",9.5
2008-12,NTA2010,8123,8,College Point,26.8,2.3,36.3,67.6,"24,199",32.4
2008-12,NTA2010,8125,8,Corona,14.3,14.9,60.2,90.5,"54,091",9.5
2008-12,NTA2010,8126,8,North Corona,8.7,3.6,85.9,98.7,"50,295",1.3
2008-12,NTA2010,8127,8,East Elmhurst,5.6,25.6,63.9,96.7,"23,070",3.3
2008-12,NTA2010,8128,8,Jackson Heights,24.1,2.0,54.2,83.3,"105,188",16.7
2008-12,NTA2010,8129,8,Elmhurst,45.8,1.1,45.0,93.4,"84,904",6.6
2008-12,NTA2010,8130,8,Maspeth,10.8,0.9,25.8,38.5,"27,677",61.5
2008-12,NTA2010,8131,8,Hunters Point-Sunnyside-West Maspeth,25.3,1.8,35.0,64.3,"60,575",35.7
2008-12,NTA2010,8133,8,Cambria Heights,2.1,89.9,5.1,98.4,"20,212",1.6
2008-12,NTA2010,8134,8,Queens Village,18.3,49.8,18.8,94.4,"57,549",5.6
2008-12,NTA2010,8135,8,Briarwood-Jamaica Hills,35.7,11.6,25.7,78.9,"38,449",21.1
2008-12,NTA2010,8137,8,Kew Gardens Hills,23.1,8.4,12.5,47.0,"36,683",53.0
2008-12,NTA2010,8138,8,Pomonok-Flushing Heights-Hillcrest,32.2,10.7,20.0,66.1,"33,532",33.9
2008-12,NTA2010,8141,8,Fresh Meadows-Utopia,50.2,3.8,13.2,69.9,"18,177",30.1
2008-12,NTA2010,8142,8,Oakland Gardens,43.4,1.6,7.5,55.3,"28,097",44.7
2008-12,NTA2010,8143,8,Bellerose,38.5,6.2,14.9,64.5,"25,964",35.5
2008-12,NTA2010,8144,8,Glen Oaks-Floral Park-New Hyde Park,32.0,3.0,9.0,48.9,"22,427",51.1
2008-12,NTA2010,8145,8,Douglas Manor-Douglaston-Little Neck,36.6,2.6,11.0,50.6,"25,619",49.4
2008-12,NTA2010,8146,8,Bayside-Bayside Hills,33.8,2.4,13.4,53.0,"45,522",47.0
2008-12,NTA2010,8147,8,Ft. Totten-Bay Terrace-Clearview,25.0,0.6,9.3,36.3,"22,943",63.7
2008-12,NTA2010,8148,8,Auburndale,41.6,0.8,13.3,57.9,"20,684",42.1
2008-12,NTA2010,8149,8,Whitestone,15.4,0.5,14.5,31.9,"32,331",68.1
2008-12,NTA2010,8150,8,Elmhurst-Maspeth,56.9,0.5,26.1,84.4,"25,088",15.6
2008-12,NTA2010,8151,8,Murray Hill,54.2,1.5,15.1,72.9,"51,509",27.1
2008-12,NTA2010,8152,8,East Flushing,58.5,1.5,15.5,78.7,"27,943",21.3
2008-12,NTA2010,8153,8,Woodhaven,22.1,5.9,52.7,83.6,"59,550",16.4
2008-12,NTA2010,8154,8,Richmond Hill,29.8,9.3,34.9,89.7,"65,199",10.3
2008-12,NTA2010,8155,8,South Ozone Park,24.5,23.5,22.1,93.5,"80,046",6.5
2008-12,NTA2010,8156,8,Ozone Park,21.1,5.5,41.8,71.1,"22,136",28.9
2008-12,NTA2010,8157,8,Lindenwood-Howard Beach,2.0,1.5,20.9,26.5,"28,769",73.5
2008-12,NTA2010,8160,8,Kew Gardens,14.9,7.4,28.0,52.5,"22,878",47.5
2008-12,NTA2010,8161,8,Jamaica,30.2,20.3,37.2,97.2,"50,922",2.8
2008-12,NTA2010,8162,8,Queensboro Hill,63.6,1.5,14.6,83.0,"20,989",17.0
2008-12,NTA2010,8163,8,Woodside,37.4,1.7,34.3,75.9,"45,259",24.1
2008-12,NTA2010,8166,8,Laurelton,0.4,91.7,3.7,98.4,"25,141",1.6
2008-12,NTA2010,8168,8,Queensbridge-Ravenswood-Long Island City,13.2,22.5,43.8,81.9,"18,539",18.1
2008-12,NTA2010,8170,8,Astoria,13.5,4.7,28.3,48.7,"75,149",51.3
2008-12,NTA2010,8171,8,Old Astoria,15.9,9.4,31.6,60.1,"26,470",39.9
2008-12,NTA2010,8172,8,Steinway,9.1,1.9,22.4,35.6,"49,001",64.4
2008-12,NTA2010,8176,8,Baisley Park,4.5,77.7,10.9,99.4,"34,293",0.6
2008-12,NTA2010,8501,8,Annadale-Huguenot-Prince's Bay-Eltingville,3.3,0.3,8.3,12.7,"28,727",87.3
2008-12,NTA2010,8505,8,New Springville-Bloomfield-Travis,16.7,3.8,14.6,36.1,"39,517",63.9
2008-12,NTA2010,8507,8,Westerleigh,7.3,1.7,11.9,23.3,"24,202",76.7
2008-12,NTA2010,8508,8,Grymes Hill-Clifton-Fox Hills,13.3,32.3,26.6,74.1,"23,858",25.9
2008-12,NTA2010,8511,8,Charleston-Richmond Valley-Tottenville,4.3,3.0,12.3,21.3,"24,083",78.7
2008-12,NTA2010,8512,8,Mariner's Harbor-Arlington-Port Ivory-Graniteville,7.9,27.5,38.5,76.8,"30,473",23.2
2008-12,NTA2010,8514,8,Grasmere-Arrochar-Ft. Wadsworth,10.8,4.9,11.9,28.5,"14,775",71.5
2008-12,NTA2010,8522,8,West New Brighton-New Brighton-St. George,4.9,36.6,27.7,71.6,"31,214",28.4
2008-12,NTA2010,8524,8,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,13.2,2.5,9.2,25.7,"31,931",74.3
2008-12,NTA2010,8525,8,Oakwood-Oakwood Beach,2.1,2.4,12.2,17.9,"22,038",82.1
2008-12,NTA2010,8528,8,Port Richmond,4.8,19.5,30.9,57.8,"19,240",42.2
2008-12,NTA2010,8532,8,Rossville-Woodrow,5.5,0.6,7.3,14.0,"19,938",86.0
2008-12,NTA2010,8535,8,New Brighton-Silver Lake,3.9,9.8,26.3,42.2,"18,310",57.8
2008-12,NTA2010,8536,8,Old Town-Dongan Hills-South Beach,8.7,4.0,13.9,28.4,"24,999",71.6
2008-12,NTA2010,8537,8,Stapleton-Rosebank,10.8,18.8,29.4,61.0,"25,635",39.0
2008-12,NTA2010,8545,8,New Dorp-Midland Beach,5.3,1.8,14.4,22.3,"21,208",77.7
2008-12,NTA2010,8548,8,Arden Heights,6.3,1.6,11.5,19.9,"24,799",80.1
2008-12,NTA2010,8554,8,Great Kills,3.8,0.1,7.3,12.2,"43,427",87.8
2008-12,CD,101,6,Financial District (CD1),15.3,2.1,6.7,27.5,"144,750",72.5
2008-12,CD,102,6,Greenwich Village and Soho (CD2),15.3,2.1,6.7,27.5,"144,750",72.5
2008-12,CD,103,6,Lower East Side and Chinatown (CD3),33.7,6.6,24.3,67.4,"164,548",32.6
2008-12,CD,104,6,Clinton and Chelsea (CD4),13.5,5.2,15.2,36.9,"140,458",63.1
2008-12,CD,105,6,Midtown (CD5),13.5,5.2,15.2,36.9,"140,458",63.1
2008-12,CD,106,6,Stuyvesant Town and Turtle Bay (CD6),13.8,3.4,7.5,26.8,"145,847",73.2
2008-12,CD,107,6,Upper West Side (CD7),7.7,6.8,13.7,30.6,"195,923",69.4
2008-12,CD,108,6,Upper East Side (CD8),8.7,3.1,7.3,21.1,"217,888",78.9
2008-12,CD,109,6,Morningside Heights and Hamilton Heights (CD9),7.3,23.5,39.5,73.3,"129,698",26.7
2008-12,CD,110,6,Central Harlem (CD10),3.1,61.1,21.3,88.6,"124,887",11.4
2008-12,CD,111,6,East Harlem (CD11),6.8,30.0,47.9,86.6,"120,259",13.4
2008-12,CD,112,6,Washington Heights and Inwood (CD12),2.4,8.6,70.6,83.4,"210,994",16.6
2008-12,CD,201,6,Mott Haven and Melrose (CD1),0.7,24.6,71.8,98.3,"144,256",1.7
2008-12,CD,202,6,Hunts Point and Longwood (CD2),0.7,24.6,71.8,98.3,"144,256",1.7
2008-12,CD,203,6,Morrisania and Crotona (CD3),0.8,30.3,63.3,95.7,"156,593",4.3
2008-12,CD,204,6,Highbridge and Concourse (CD4),1.2,33.4,62.4,98.4,"140,249",1.6
2008-12,CD,205,6,Fordham and University Heights (CD5),1.2,28.3,67.8,98.5,"132,517",1.5
2008-12,CD,206,6,Belmont and East Tremont (CD6),0.8,30.3,63.3,95.7,"156,593",4.3
2008-12,CD,207,6,Kingsbridge Heights and Bedford (CD7),6.5,19.0,64.3,92.0,"124,407",8.0
2008-12,CD,208,6,Riverdale and Fieldston (CD8),4.8,12.9,44.6,64.2,"106,402",35.8
2008-12,CD,209,6,Parkchester and Soundview (CD9),6.6,29.0,59.0,97.5,"182,870",2.5
2008-12,CD,210,6,Throgs Neck and Co-op City (CD10),2.2,26.9,33.4,64.3,"116,547",35.7
2008-12,CD,211,6,Morris Park and Bronxdale (CD11),9.1,20.5,42.3,73.9,"127,421",26.1
2008-12,CD,212,6,Williamsbridge and Baychester (CD12),2.0,68.4,20.6,93.1,"143,984",6.9
2008-12,CD,301,6,Greenpoint and Williamsburg (CD1),5.2,3.7,25.5,36.3,"143,575",63.7
2008-12,CD,302,6,Fort Greene and Brooklyn Heights (CD2),7.2,28.3,17.3,56.3,"122,266",43.7
2008-12,CD,303,6,Bedford Stuyvesant (CD3),2.8,59.8,19.9,84.2,"134,426",15.8
2008-12,CD,304,6,Bushwick (CD4),3.9,18.5,67.0,90.6,"133,064",9.4
2008-12,CD,305,6,East New York and Starrett City (CD5),3.5,51.6,37.8,94.8,"152,304",5.2
2008-12,CD,306,6,Park Slope and Carroll Gardens (CD6),6.2,8.2,18.9,36.4,"112,286",63.6
2008-12,CD,307,6,Sunset Park (CD7),30.8,2.9,41.2,76.7,"148,963",23.3
2008-12,CD,308,6,Crown Heights and Prospect Heights (CD8),2.9,65.7,11.7,82.6,"120,579",17.4
2008-12,CD,309,6,South Crown Heights and Lefferts Gardens (CD9),1.8,71.0,9.2,83.9,"110,640",16.1
2008-12,CD,310,6,Bay Ridge and Dyker Heights (CD10),21.9,1.0,13.7,38.3,"129,037",61.7
2008-12,CD,311,6,Bensonhurst (CD11),36.7,0.9,13.2,51.9,"176,969",48.1
2008-12,CD,312,6,Borough Park (CD12),13.9,2.2,11.0,28.1,"161,943",71.9
2008-12,CD,313,6,Coney Island (CD13),13.3,12.3,14.9,41.7,"104,833",58.3
2008-12,CD,314,6,Flatbush and Midwood (CD14),8.8,34.0,14.9,60.0,"156,608",40.0
2008-12,CD,315,6,Sheepshead Bay (CD15),15.8,3.6,7.2,27.8,"143,484",72.2
2008-12,CD,316,6,Brownsville (CD16),0.9,74.9,21.6,98.8,"117,097",1.2
2008-12,CD,317,6,East Flatbush (CD17),1.7,88.8,6.4,98.5,"138,867",1.5
2008-12,CD,318,6,Flatlands and Canarsie (CD18),3.2,61.4,8.4,74.5,"205,383",25.5
2008-12,CD,401,6,Long Island City and Astoria (CD1),12.6,6.6,28.8,50.3,"169,159",49.7
2008-12,CD,402,6,Woodside and Sunnyside (CD2),35.5,1.5,33.0,72.1,"130,922",27.9
2008-12,CD,403,6,Jackson Heights (CD3),17.4,5.5,64.4,89.4,"178,553",10.6
2008-12,CD,404,6,Elmhurst and Corona (CD4),33.6,6.5,50.9,92.3,"138,995",7.7
2008-12,CD,405,6,Ridgewood and Maspeth (CD5),7.1,1.2,36.0,45.3,"168,655",54.7
2008-12,CD,406,6,Rego Park and Forest Hills (CD6),26.2,2.5,13.4,44.8,"112,194",55.2
2008-12,CD,407,6,Flushing and Whitestone (CD7),48.6,2.0,16.7,70.1,"249,296",29.9
2008-12,CD,408,6,Hillcrest and Fresh Meadows (CD8),32.7,12.0,18.0,66.8,"151,908",33.2
2008-12,CD,409,6,Kew Gardens and Woodhaven (CD9),24.4,7.6,41.0,81.5,"147,627",18.5
2008-12,CD,410,6,South Ozone Park and Howard Beach (CD10),19.0,15.6,25.2,75.0,"130,951",25.0
2008-12,CD,411,6,Bayside and Little Neck (CD11),38.0,2.0,11.5,53.9,"119,922",46.1
2008-12,CD,412,6,Jamaica and Hollis (CD12),10.5,65.2,16.6,98.4,"221,656",1.6
2008-12,CD,413,6,Queens Village (CD13),14.9,56.7,11.0,86.9,"199,395",13.1
2008-12,CD,414,6,Rockaway and Broad Channel (CD14),2.0,37.8,22.1,64.3,"115,337",35.7
2008-12,CD,501,6,St. George and Stapleton (CD1),7.7,22.2,27.7,59.9,"172,932",40.1
2008-12,CD,502,6,South Beach and Willowbrook (CD2),11.9,3.3,12.8,29.1,"132,430",70.9
2008-12,CD,503,6,Tottenville and Great Kills (CD3),4.2,1.2,9.5,15.8,"163,012",84.2
2008-12,Subboro,1,5,Mott Haven/Hunts Point,0.8,26.6,69.4,98.0,"153,997",2.0
2008-12,Subboro,2,5,Morrisania/East Tremont,0.8,30.2,63.3,95.7,"157,860",4.3
2008-12,Subboro,3,5,Highbridge/South Concourse,1.2,33.4,62.4,98.4,"140,252",1.6
2008-12,Subboro,4,5,University Heights/Fordham,1.2,28.3,67.8,98.5,"132,517",1.5
2008-12,Subboro,5,5,Kingsbridge Heights/Mosholu,6.5,19.0,64.3,92.0,"124,407",8.0
2008-12,Subboro,6,5,Riverdale/Kingsbridge,4.8,12.9,44.6,64.2,"106,402",35.8
2008-12,Subboro,7,5,Soundview/Parkchester,6.6,29.0,59.0,97.5,"182,870",2.5
2008-12,Subboro,8,5,Throgs Neck/Co-op City,2.2,26.9,33.4,64.3,"116,642",35.7
2008-12,Subboro,9,5,Pelham Parkway,9.1,20.5,42.3,73.9,"127,421",26.1
2008-12,Subboro,10,5,Williamsbridge/Baychester,2.0,68.4,20.6,93.1,"143,996",6.9
2008-12,Subboro,11,5,Williamsburg/Greenpoint,5.2,3.7,25.5,36.3,"143,575",63.7
2008-12,Subboro,12,5,Brooklyn Heights/Fort Greene,7.2,28.3,17.4,56.3,"122,526",43.7
2008-12,Subboro,13,5,Bedford Stuyvesant,2.8,59.8,19.9,84.2,"134,426",15.8
2008-12,Subboro,14,5,Bushwick,3.9,18.5,67.0,90.6,"133,064",9.4
2008-12,Subboro,15,5,East New York/Starret City,3.5,51.6,37.8,94.8,"152,304",5.2
2008-12,Subboro,16,5,Park Slope/Carroll Gardens,6.2,8.2,18.9,36.4,"112,286",63.6
2008-12,Subboro,17,5,Sunset Park,30.8,2.9,41.2,76.7,"148,986",23.3
2008-12,Subboro,18,5,N. Crown Heights/Prospect Heights,2.9,65.7,11.7,82.6,"120,579",17.4
2008-12,Subboro,19,5,South Crown Heights,1.8,71.0,9.2,83.9,"110,640",16.1
2008-12,Subboro,20,5,Bay Ridge,21.9,1.0,13.7,38.3,"129,037",61.7
2008-12,Subboro,21,5,Bensonhurst,36.7,0.9,13.2,51.9,"176,969",48.1
2008-12,Subboro,22,5,Borough Park,13.9,2.2,11.0,28.1,"161,943",71.9
2008-12,Subboro,23,5,Coney Island,13.3,12.3,14.9,41.7,"104,833",58.3
2008-12,Subboro,24,5,Flatbush,8.8,34.0,14.9,60.0,"156,608",40.0
2008-12,Subboro,25,5,Sheepshead Bay/Gravesend,15.8,3.6,7.2,27.8,"143,484",72.2
2008-12,Subboro,26,5,Brownsville/Ocean Hill,0.9,74.9,21.6,98.8,"117,097",1.2
2008-12,Subboro,27,5,East Flatbush,1.7,88.8,6.4,98.5,"138,867",1.5
2008-12,Subboro,28,5,Flatlands/Canarsie,3.2,61.4,8.3,74.4,"205,516",25.6
2008-12,Subboro,29,5,Greenwich Village/Financial District,15.3,2.1,6.7,27.5,"144,750",72.5
2008-12,Subboro,30,5,Lower East Side/Chinatown,33.7,6.6,24.3,67.4,"164,548",32.6
2008-12,Subboro,31,5,Chelsea/Clinton/Midtown,13.5,5.2,15.2,36.9,"140,458",63.1
2008-12,Subboro,32,5,Stuyvesant Town/Turtle Bay,13.8,3.4,7.5,26.8,"145,847",73.2
2008-12,Subboro,33,5,Upper West Side,7.7,6.8,13.7,30.6,"195,925",69.4
2008-12,Subboro,34,5,Upper East Side,8.7,3.1,7.3,21.1,"217,888",78.9
2008-12,Subboro,35,5,Morningside Heights/Hamilton Heights,7.3,23.5,39.5,73.3,"129,698",26.7
2008-12,Subboro,36,5,Central Harlem,3.1,61.1,21.3,88.6,"124,887",11.4
2008-12,Subboro,37,5,East Harlem,6.7,30.2,47.7,86.5,"121,701",13.5
2008-12,Subboro,38,5,Washington Heights/Inwood,2.4,8.6,70.6,83.4,"211,033",16.6
2008-12,Subboro,39,5,Astoria,12.6,6.6,28.8,50.3,"169,159",49.7
2008-12,Subboro,40,5,Sunnyside/Woodside,35.5,1.5,33.0,72.1,"130,922",27.9
2008-12,Subboro,41,5,Jackson Heights,17.4,5.5,64.4,89.4,"178,553",10.6
2008-12,Subboro,42,5,Elmhurst/Corona,33.6,6.5,50.9,92.3,"139,100",7.7
2008-12,Subboro,43,5,Middle Village/Ridgewood,7.1,1.2,36.0,45.3,"168,798",54.7
2008-12,Subboro,44,5,Forest Hills/Rego Park,26.2,2.5,13.4,44.8,"112,194",55.2
2008-12,Subboro,45,5,Flushing/Whitestone,48.6,2.0,16.7,70.1,"249,296",29.9
2008-12,Subboro,46,5,Hillcrest/Fresh Meadows,32.7,12.0,18.0,66.8,"151,944",33.2
2008-12,Subboro,47,5,Kew Gardens/Woodhaven,24.4,7.6,41.0,81.4,"147,723",18.6
2008-12,Subboro,48,5,Howard Beach/South Ozone Park,19.0,15.6,25.2,75.0,"130,951",25.0
2008-12,Subboro,49,5,Bayside/Little Neck,38.0,2.0,11.5,53.9,"119,965",46.1
2008-12,Subboro,50,5,Jamaica,10.5,65.2,16.6,98.4,"221,656",1.6
2008-12,Subboro,51,5,Bellerose/Rosedale,14.9,56.7,11.0,86.9,"199,395",13.1
2008-12,Subboro,52,5,Rockaways,2.0,37.8,22.1,64.3,"115,352",35.7
2008-12,Subboro,53,5,North Shore,7.7,22.2,27.7,59.9,"172,932",40.1
2008-12,Subboro,54,5,Mid Island,11.9,3.4,12.7,29.0,"132,232",71.0
2008-12,Subboro,55,5,South Shore,4.2,1.2,9.6,15.9,"163,210",84.1
2008-12,UHF42,101,4,Kingsbridge - Riverdale,4.6,10.5,41.9,59.0,"91,163",41.0
2008-12,UHF42,102,4,Northeast Bronx,3.0,60.3,23.8,88.6,"200,483",11.4
2008-12,UHF42,103,4,Fordham - Bronx Pk,4.8,26.2,58.3,91.2,"244,435",8.8
2008-12,UHF42,104,4,Pelham - Throgs Neck,6.9,20.1,50.3,79.9,"301,497",20.1
2008-12,UHF42,105,4,Crotona -Tremont,1.3,27.4,68.3,98.2,"204,565",1.8
2008-12,UHF42,106,4,High Bridge - Morrisania,1.0,34.8,61.3,98.6,"208,247",1.4
2008-12,UHF42,107,4,Hunts Point - Mott Haven,0.7,24.0,72.3,98.2,"135,687",1.8
2008-12,UHF42,201,4,Greenpoint,3.8,2.6,23.3,31.7,"124,228",68.3
2008-12,UHF42,202,4,Downtown - Heights - Slope,6.9,14.7,19.1,43.8,"232,353",56.2
2008-12,UHF42,203,4,Bedford Stuyvesant - Crown Heights,2.5,70.7,12.5,87.7,"316,118",12.3
2008-12,UHF42,204,4,East New York,2.9,54.5,38.0,97.1,"186,052",2.9
2008-12,UHF42,205,4,Sunset Park,35.3,2.3,43.3,82.7,"129,179",17.3
2008-12,UHF42,206,4,Borough Park,20.7,4.5,12.8,39.3,"334,688",60.7
2008-12,UHF42,207,4,East Flatbush - Flatbush,2.5,72.3,10.7,87.6,"303,707",12.4
2008-12,UHF42,208,4,Canarsie - Flatlands,3.1,62.5,9.0,76.0,"205,324",24.0
2008-12,UHF42,209,4,Bensonhurst - Bay Ridge,23.5,1.1,13.4,39.3,"197,258",60.7
2008-12,UHF42,210,4,Coney Island - Sheepshead Bay,17.2,6.7,10.4,35.6,"270,462",64.4
2008-12,UHF42,211,4,Williamsburg - Bushwick,4.6,28.6,51.5,85.8,"213,371",14.2
2008-12,UHF42,301,4,Washington Heights,2.3,12.9,66.7,83.9,"263,281",16.1
2008-12,UHF42,302,4,Central Harlem - Morningside Heights,5.1,54.1,22.6,85.0,"169,650",15.0
2008-12,UHF42,303,4,East Harlem,6.6,28.5,49.6,86.7,"113,740",13.3
2008-12,UHF42,304,4,Upper West Side,8.1,6.7,15.0,32.3,"221,246",67.7
2008-12,UHF42,305,4,Upper East Side,8.8,3.1,7.3,21.3,"218,744",78.7
2008-12,UHF42,306,4,Chelsea - Clinton,13.4,5.0,15.2,36.6,"141,346",63.4
2008-12,UHF42,307,4,Gramercy Park - Murray Hill,13.4,3.3,8.0,26.9,"127,474",73.1
2008-12,UHF42,308,4,Greenwich Village - SoHo,19.5,2.4,5.5,30.6,"81,686",69.4
